6744	3	2.0	2.0	2.0	In the story Do not exceed posted speed limit by Joe Kurmaskie the features of the path to @ORGANIZATION2 greatlly affected the cyclist. One the way to the park the cyclist came across a big snake that covered the road which greatly frightened the biker. Also the roads were long and very bumpy and windy. The road werent the most comfortable to be riding on. In the story Do not exceed posted speed limit by Joe Kurmaskie the features of the path to Yosemite National Park greatlly affected the cyclist. One the way to the park the cyclist came across a big snake that covered the road which greatly frightened the biker. Also the roads were long and very bumpy and windy. The road werent the most comfortable to be riding on. There was nothing insight for the cyclist to see. The cyclist did not have much energy because he had no hope for him. The author states,   gaining elevation while loosing hope. Last the weather was hot and dry which tired the cyclist out. He had no water with him and with the weather he had no energy or hope to help him through the journey to Yosemite National Park.
6963	3	1.0	2.0	2.0	Heat, abandoned roads, snakes all are reasons that affected the cyclist. The heat made him get dehydrated faster while he was using energy. The long abandoned roads further increased his doubt of living the whole bike ride. He used up allof his water. So when he got to the old pump hot dirty water came out. The snake in the story made the journey for this guy perilous and deadly. This all happened because he listened to the old guys. When the other old guy was about to tell him whereto go he said no.
7226	3	2.0	2.0	2.0	When the cyclist first set off, he was doing fine, he had plenty of water. As he kept going, and sort of got of cause, he began to come into the desert region. He was hot, and he was ruunning out of water. This was making him dehydrated. Also, seeing the tumbleweeds, and lack of vegetation probably made him even worse mentally, because he was maybe thinking he was never going to get free from that. When he saw the fish bate shop though, he was probably relieved that he was going to be saved,    
7464	3	2.0	2.0	2.0	Throughout Rough Road Ahead: Do not Exceed Posted Speed Limit the features of the setting affect the cyclist. The cyclist was traveling through a very dry area, where it was very hot, dry and dangerous. There was no water to be found and the terrain is were rough and bumpy. The speaker stated, At some point, tumbleweeds crossed my path and a ridiculously lareg snake...  (Kurmaskie @NUM1).The cyclist fared land blockings and dangerous animals. This cause him to slow down a little bit. It was extremely not out in the setting he was in. The cyclist was in the deserts of California in June.The speaker stated, @CAPS1 rings of dried sweat circled my shirt, the growing realization that I could drop from heat stroke on gorgeous day in June... (Kurmaskie @NUM1). The cyclist was expirencing the high temperatures of the setting. The cyclist witnessed the intense  features of the setting.
7675	3	2.0	2.0	2.0	"The features of the setting exhuberate the cyclist. The June weather added to the water depletion, being the beginning of summer, when the cyclist arrived at the first town"" it was deserted, and the water had disgusting water. The author uses verbal irony when calling it a town town having it not really be a town anymore. The large snake presented an air of danger and another abandoned Grape Juice Factory added to the hopeless lost tone. "
6284	3	3.0	3.0	3.0	After the cyclist spoke to the old timers who hadnt left the confines of their porches since Carter was in office, his confidence in them began to ware. He entered the desert happy, hopeful and determined. As his water reservoir began to disappear, and he approached the sight of the old shed, canal and a couple water pump, he began to feel touched. He made an attempt to get the water from the pumps and it was hot and tested like battery acid. As he rode on, his confidence only faded more. He travelled through the desert and ridiculously large snake and was running low on water. Finally he saw a building in the distance, which ironically enlights was an abandoned juice factory a sign featuring a left sipping on some succulent icy liquid teased ruin, and he began to lose hope. He didnt think he would make it to his destination or anywhere else for that matter. Although after approaching the old factory, he came across a bait shop where his hope and energy was founded.
6661	3	3.0	2.0	3.0	In the essay, the cyclist is greatly affected by the features of the setting. Under the conditions he could barely survive and make it to his destination. It is clear that the features of the setting are affecting him when he states,The speed limit was 55 mph. I was doing a water-depleting 12 mph. Sometimes life can be so cruel. In his efforts he is slowly getting weaker and the sign he sees only makes him feel worse because it seems to him that it mocking him. He also states, Id read once that sucking on stones helps take your mind off thirst by allowing what spit you had left to circulate. With any luck Id hit a bump and ledge one in my throat. This shows he is ready to give up completely and wouldnt care if he died. From the authors tone, it is clear that the features of the setting do affect the cyclist.
7028	3	3.0	2.0	3.0	The setting in the story Do not exceed posted speed limit affect the author in a big way. The features of the setting are that there was no one in sight, not a building, car, or structure of any kind. The fact that there was nothing around him, made the author lose hope and trust. After the author saw the old juice factory, he felt like something was happening in his favor. Then he saw that it was abandoned and he lost all hope. He shows his loss of hope again when he talks about how hes going to die. He shows that hes lost trust in the old men when he talks about never accepting advice from old-timers who havent left their porches since Carter was in office. In conclusion, the features of the directions he was given and lose any hope of surviving.
7373	3	2.0	3.0	3.0	"The cyclist a had rough time. The elements were against him. It was dry and hot and he had no water. In the text it says,""The water bottles contained only a few tantalizing sips. ""This shows that he had hardly any water, and what he did have would only make him thirster. ""@CAPS1 weeds crossed my path and a ridiculously large snake. ""It was obviously not and the quote maker you visualize a desert or colorado. The man was no one in sight not a building, car, or structure of any kind. He was saving up his energy and his water. He was starting to go a little crazy. The hills were killer for him, in the text it says ""over one long, crippling hill."" This show you now rough the conditions were because he told us in the begining that he is a cyclist. The biker hell a very rough time and the setting definity effects this. "
8863	4	0.0	0.0	0.0	The author concludes the story with this because gardens cannot grow with snow on the ground. So she she figurers when all the snow is melted shell try to grow another one. I feel as if she wasnt  happy enough to grow another garden I think she should be more interested in growin it then disappointed.    
9414	4	0.0	0.0	0.0	In the story I dont know why the author and the story with that I really dont know, maybe she was talking about she took all test now she wouldnt take it over again atey. The times come. She in school and when one took the test of was that kind of wealth now that of not of is @DATE1 and school is over. 
9973	4	0.0	0.0	0.0	The reason I think that the author did it is because wanted you to know what time it took place and what the weather was like then it also so tells you how long she is going to wait like till the snow melts and that is going to be while and when the geese live and return home so this is why I think she tells you what is like.
10384	4	0.0	0.0	0.0	I think the author concludes the story with this paragraph because in the spring its warmer and more fun plus she will have time to study her stuff in winter for the spring time. Also because like she says in the story it goes along with the conclusion at the end that she finally understood what was going out so she connected it to the way the geese are.
8982	4	1.0	1.0	1.0	The authoR concludes the stoRy with this paRagRaph because he is saying that Saeng likes to do thing in the spring when she sees flowers gRowing because she feels like she is at home, so she feel moRe confident. about passing the test.
9209	4	1.0	1.0	1.0	In the story Winter Hibiscus The Author concludes with this paragraph to show that shes not going to give up and to show her mom that too.
9463	4	1.0	1.0	1.0	The author concluded the story with that message is because If you think about it. if not that seems all the whole story and leavs a opening for a requal. It's ovious that whole point of the story is to make you think.
9719	4	1.0	1.0	1.0	After they come Saeng  was  silently  to herself , In the spring , when the snows melt  and  the geese return and  the hibiscus  is Saeng  then  I am  take that test again.  She  say this sentence she is herself back to home .She  thinks  it familiar to Saeng  was. She  is herself  how  quiet it vowed  to  so  every season . Her live is very quiet and leavy . She feels  as  of place .  Due to failing her driving test things herself  was thing for her to united state was so different from vietnam and she expresses  her  feelings  will she talk a about this something flower.   
9931	4	1.0	1.0	1.0	I believe the author ended the story with the test because it is a big part of Saengs life or part of her tradition.
10176	4	1.0	1.0	1.0	The author concludes with this sentence because he is showing the girls cofidence in herself. It also gives her enough time to get ready for the next test. Also she knows she will be ready when her flower starts to bud.
10440	4	1.0	1.0	1.0	The author ends the story with this sentence because Saeng needs a break before she takes the test again. Saeng is comparing to indifferent things; Flowers & taking a test. That is significant. Thats why the author ends the story with this sentence.
8922	4	2.0	2.0	2.0	I believe that the author concludes the story like this to show a sense of continuation in life. In the story Saeng takes a test and fails. She goes out and buys a hibiscus plant for well over what she what she should have paid for it. Her test is to try to get over the memories of her real home that Saeng is now only cries about when she thinks of it. To Saeng the plant represents memories and a life that she once had, but no longer does, however does want it back. Her vowe to herself is that when the geese come flying back over her that she will go back to the greenhouse that reminds her so much of her home and try once again to say home without breaking down, and without having something extremely expensive.
9212	4	2.0	1.0	2.0	The author concludes the story with this paragraph because it is what the whole story is about. It is about how Saeng misses home and filed the test when she bought the hibiscus. Saeng failed the test because she bought the hibiscus. She let herself by the flower and remember her home. That make her sad. In that last paragraph she is saying when the geese come back in the spring, she will be used to the new country and home, and will not fail the test. If she is tempted by something from home, she will not take it because it will make her sad. The author concludes the story with this paragraph because it is the main idea of the story. It shows her getting used to the new home
9482	4	2.0	2.0	2.0	"The author of Winter Hibiscus concludes the story with  the excerpt ""when they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again because it emphasizes Saeng pain to come to an unknown place and fail her first test but also emphasizes Saengs resolve to work hard after seeing a flower that resembled one from home. The flower itself is very important to Saeng, for example, the text reads And besides it was yet another old friend. a small shrub with waxy leaves and dainty flowers with purplish petals and white centers. This excerpt demonstrates Saengs love for her hometown through a flower that she knows grows back home. Another example is when Saeng told her mother the bad news I-I failed the test @CAPS1 attention instantly was drawn to the flower and her mother could only be good. In conclusion, the hibiscus flower is Saengs source of stength as its the only thing she knows in the united states. Saeng wants to show the same resolve on her test that the  flower shows in the harsh winter."
9734	4	2.0	2.0	2.0	She failed the test at the same day that she got the plant and saw the geese fly over. The plant and the geese represent symbols to her. The plant represents her home, where she used to live and the geese could represent how they are moving on in life, over coming the obstacles of cold weather, and snow to move on to something better most likely a warmer climate. All of this is a symbol of a new beginning for her. So she wanted to take it again, around the time of a new beginning; when the geese fly over again and the plant grows. She feels thot since she failed, she should start over.
9983	4	2.0	2.0	2.0	The author concludes the story with that particular paragraph for a number of reasons. The last paragraph states that when they come back ... I will take the test again, (Ho @NUM1). Already upset about failing her driving test, the main character is upset missing her homeland. The buds of the flowers give her hope and essentially, the strength to take the test over again. Also when she was originally in the flower shop, after smelling and seeing the flowers, A  wave of loss so deep and strong that it stung Saengs eyes now swept over her ... And in the warm moist shelter of the greenhouse, Saeng broke down and wept (Ho @NUM2). It is obvious that to the main character these flowers mean so much to her; they take her back to her home country, which she was abruptly torn from and misses, they give her hope and they remind her of the things she loves, like her grandmother. In conclusion, the author chose to end the story with this paragraph because that is what means the most to the main character. 
10279	4	1.0	2.0	2.0	The author concludes the story with that because she is determined to succeed in @LOCATION1. She misses her homeland and everything there: gardens, grandparents etc. For example , she walked into the flowershop she smells the flowers like she used to back home. She then smelled a flower that reminded her of her grandmothers long gray hair, freshly washed  But by saying that last sentence she said that when the hibiscus budded next winter she will take the test that she failed again.
10572	4	1.0	2.0	2.0	The author concludes her story with the quote, When they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again. because the author  is showing that nature and the plant are valuable to her. Saeng (who says the quote) believes that the hibiscus will help her pass the test. Earlier on in the story it shows that when she gets in trouble, she rubs the plant leaves in her hands to help her overcome the problem. The author is making the idea clear and portraying the idea that the plant helps Saeng with obstacles.
9301	4	3.0	3.0	3.0	The author concludes with this paragraph to show how the hibiscus flower profoundly implanted Saengs life and gave her new found courage and strength. For example, while on her way home after failing her drivers test, Saeng sees a flower and says, [I] felt a shock of recognition so intense, it was almost visceral. This shows the deep concentration between Saeng and the hibiscus and it is this connection that will guide her through the tough times. Saeng subsequently was into a flower shop and identified all the flower there from her childhood. She realizes that her old home had all these flowers and Saeng used this connection to her past to further increase her courage in adapting into her knew life. Another example is when in the text it states, She realized that many of the things she thought of was strange before had becomealmost familiar to her now. Saeng comes to this realization by listening to her mother talk of how the hibiscus flower which normally survived at her old home would be able to survive here. She understood that she too would be able to do so and not think things like big @CAPS1 here would be strange anymore. It is in this way that the hibiscus tree offers Saeng support, courage and even strength.  
9986	4	3.0	3.0	3.0	"In the story ""Winter Hibiscus"", by Minfong Ho, a teenager, Saeng, moves from Vietnam to the United states. She later takes a drivers test, but doesn't not succeed in passing, but does succeed in finding comfort from her memories of her homeland. The last paragraph states ""When they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again."" The author concludes the story with this paragraph for many raesons. These being that Saeng was very upset about failing her test and was reminded of her homeland and the changes she's had to adapt to during this move. The hibiscus plant gives Saeng a hope to continue her jouney even when things get very hard. The winter is this plants time of trouble and sadness, as Saeng's time of trouble and sadness is failing this test and not being at her real home. The end of winter gives both the plant and Saeng a chance to start over and a renewed hope to start over, Saeng will find it easy to get through hardships if she continues to find comfort from her past."
12050	5	0.0	0.0	0.0	I described the mood create by the author in the memoir and they work really hard to create the mood.
12190	5	1.0	1.0	1.0	The mood created by the author in the memoir was grateful, happy, and thankful. The author was grateful because he wasn't asked to be born in america, hes parents immigranted to america so that Narciso can live a better life. Narciso was happy because he get to see both of his parents, his grandparents which lives in the basement of his house, and his aunts Bertha and Juanita and his cousins Arnold, Maria, and Rosemary. Narciso was thankful because he gets a home where he can sleep at, a family who loves him, and he could've ask for nothing better than the life he has now.
12708	5	2.0	0.0	1.0	c.The mood in this passage Narciso Rodriguez's home, nationality, and his family. He often talks about his nationality. He is proud to be born in Cuba and not afraid to say it. He is also married. He lives in the @DATE1's. In america. He also often talks about his @NUM1 bedroom apartment in Newark, New Jersey. He aslo likes to talk about the new freinds he mad here. And his family. Also Narciso childhood. His neighborhood is made out of cubans, And @CAPS1. That was the memoir of this passage. 
13249	5	1.0	1.0	1.0	the mood created by the author in the memoir would be sad because he is remembering a really good time in his life and he knows it wont happen again but at the same time he is happy for having a good childhood and misses the good times and he is feeling greatful for his parents hard work when things looked bad thats how I think the authors mood would be in this memoir.
11925	5	3.0	2.0	2.0	In this memoir by Narciso Rodriguez the mood is very warm and inviting. It is of home and family. Some examples of this are, he mentioen that the kitchen was the heart of the home and the Cuban music was playing all the time. The memoir also conveys a sense of family because the author often mentions large amounts of family and friends would often be visiting. He also mentions there was rarely a time when was not staying with them in their home until they got back on their feet. The mood of this memoir is warming and of family.
12195	5	1.0	2.0	2.0	The mood of the storry is happy. She discribes how lucky she is to have parents like her own, and be Cuban. She loves the music, the food, and the culture. She's glad her parent were careing and helped people.
12438	5	2.0	2.0	2.0	"In the excerpt by Narciso Rodriguez, the mood of his home is created. The mood in his home is always happy, and thankful. Narciso was always talking posetive, never about what is bad in his life. He talks about how his parents had to start over again with their lives to come to @LOCATION1. ""meant leaving behind their familles, friends, and careers..."". This quote meants that his parents gave up everything to come to @LOCATION1. Narciso and his family have lots of friends like them because they keep there arms open to people. Narciso's mood is set in the excerpt from his memoirs."
12678	5	2.0	1.0	2.0	The mood that was created @CAPS1 the @CAPS2 is a happy, loving mood. The reason I say this is @CAPS3 if you read the passage you'll see that in his home it wass all about love and care. So in the end they have mad a Home and a @CAPS4 relationship together and with other people. the authors family @CAPS5 in their home people that they considered Family, this right here is a mood well a caring mood.
12913	5	2.0	1.0	2.0	"In ""Narciso Rodriguez from ""Home: The Blueprints of Our Lives"" there is a proud, happy mood. This memoir is all about heritage and the home. When he talks about his heritage he speaks about his food, home, and music that gives the reader a sense of pride. This is also a happy sort of memoir because it talks about the unity of the neighborhood despite the fact that they are all from different parts of the world,"
13152	5	1.0	2.0	2.0	The author created many different moods in this memoir. An obvious one is Love. As a child @CAPS1 really appreciated that her parent gat anew home and moved to @LOCATION1 to raise their child. @CAPS1 loved her cuban background and environ ment that @CAPS1 grew up in.
13423	5	1.0	2.0	2.0	"The mood created by the @CAPS1 in the memoir. First at the end of the memoir @CAPS2 was @CAPS3. ""I will never Forget how my parents turned this simple house into a home.""@CAPS4 @CAPS3 one is, ""it' was in this simple house that my parents welcomed other refugees to celebrate their arrival to this country and where I celebrated my First birthday.""My @CAPS6 mood that I am going to tell you about is like an I don't care. ""Growing up in this environment instilled in me a great sense that ""Family"" had nothing to do with being a blood relative.""@CAPS7 are my moods created by the @CAPS1 in the memoir."
11869	5	3.0	3.0	3.0	The mood created by the author in the memoir is happy. He seems happy because, he talks about his parents, his family, and his home which make him happy. In paragraph @NUM1, the author talks about how being blood-related doesn't have to do with family. In paragraph  two, the author talks about the simple house that his parents made a home. When you read paragraph  two, and how he describes the home, the author makes you feel happy. In paragraph @NUM2, the author says how he will always be grateful for his parents and the life that they gave him. That is the mood and some examples created by the author in the memoir.
12133	5	3.0	3.0	3.0	"The mood of the memoir is love. @PERSON1 and his family ""... always kept their arms and their door open to the many people (they) consider family, knowing that they would do the ""same for (them)"" (@NUM1). Even though""(thier) nieghorhood was made up of mostly Spanish, Cuban, and Italian immigrants at a time when racism was the norm and segregation prevailed in the United States"" (@NUM2) they all cared for each other as if they were one family. Prior to moving to the United States, ""Narciso, Sr., had worked in the laboratory and Rawedia Maria had studed chemical engineering. In the United States, they had to start thier lives over entirely, taking whatever work they could find"" (@NUM3). They moved to the United States, leaving their good jobs, so that thier son could live a better life Narciso doesnt take this for granted. He engulfs the in a profusion of thanks. Throughout the memoir the author costantly writes about all the caring and love in the lives of @PERSON1 and his family."
12425	5	4.0	2.0	3.0	Immagrants from Cuba to the @CAPS1 usuely had to undergo a tough transitien. It took buckets full of curage and modevation to get through this huge transitien. Narciso Rodriguez's famly whent through this move using family power and the love they had for each other. It was a big change for them to be in a one room apartment to a @NUM1 room apartment. Through the memoir there was a mood of satisfaction and love for Cuba. For example, the memoir stated many times how much Narciso enjoyed the Cuban food and music and treditiens. Also the satisfaction mood comes out when Narciso talkes about how fortunate he is that his parents were willing to take the risk of moving to @CAPS2 to give him a better life. This showes that the love of a parent is stronger than enything in the world. Another mood is relieve. for example Narciso is relieved that his family made it to @CAPS2 sofly and sand. This article is a perfect example that family is all you have in the end and that nomatter what they are there for you.
12761	5	3.0	2.0	3.0	"The mood in the memoir by @PERSON1 is happy, loving, and upbeat or lively. Happiness is seen by the reader when he Is ex plaing the way many different cultures ""come together in great solidarity and friendship"" @PERSON1 is happy he grew up here and is happy with everything about his childhood in this neighborhood. The author loves everything about this neighborhood. @PERSON1 especially loves that there are always people around their table and extended family comes to see them. @PERSON1's writing is very lively and he writes with great passion. The fact that the author puts so much happiness, love and life into his memoir is what makes it so interesting to read and what makes the mood so fantastic."
13045	5	3.0	3.0	3.0	"The mood of this memoir is relaxed, happiness and thankfulness. Narciso makes their home feel peaceful and realxed. ""a great sence that family had nothing to do with being blood realted."" This shows that @CAPS1 is very happy with his household and his life that @CAPS1 shares with all of his ""family."" @CAPS1 is very thankful for his parents for giving him a good life and for giving up theres in cuba do come to @LOCATION1 to help give him a better life. ""I will never forget that house or its gracious neighborhood or the many things I learned there about how to love. I will never forget how my parents turned the simple house into a home."
13339	5	3.0	3.0	3.0	"The mood created by the author in this memoir is over all warm. @CAPS1 explains the positive things about his home and where @CAPS1 grew up. @CAPS1 also explains the positive things about his family and culture, which @CAPS1 is very proud of. @CAPS1 says ""growing up in this environment instilled in me a great sense that ""family"" had nothing to do with being a blood relative."" @CAPS1's basically saying that @CAPS1 realized that all the people that lived around him came together and all connected somehow with their cultures, which made them all feel like family. @CAPS1 also explains how gratefull @CAPS1 is to have his parents who did so much for their children to have a better life. They did struggle at times, but the author is still happy for what went right in his childhood, and having all these wonderful people there. All of the people that came and left his house for all those years made him realize that ""family"" is just being around everyone you love and connect with which makes a house a home."
13578	5	3.0	3.0	3.0	"A wonderful mood was created by Narciso Rodriguez, the author, in this memoir. While reading this story, I could feel the love, peace, & appreciation created by his words. Throughout the memoir, he really expands on the love & appreciation he feels for his parents. Paragraph @NUM1 states: ""I'll always be grateful to my parents for their love & sacrifice."" Also, in paragraph @NUM2, he again mentions his parents & how they had turned a house into a home. You can feel his awe & appreciation spilling out of his words. Also, the childhood home is described in paragraph @NUM3. Rodriguez describes the house's feeling as warm & elaborates on the things he's grateful to and will always love. The mood of this memoir is very specifically felt."
12347	5	3.0	4.0	4.0	The overall mood created by the author, Narciso Rodriguez, in the memoir is very warm, loving, and shows great unity at his old home and family. In paragraph @NUM1, Narciso talks about the great selflessness and courage that his parents had when they immigrated to @LOCATION2. Narciso talks about how grateful he is to them, for leaving their homeland so that he could have a better life. During the @NUM2 and @NUM3 paragraphs of the memoir, Narciso describes the warms and generosity of his family. He also showed how family doesn't necessarily mean a blood relative. His family came from Cuba, but there were also other cultures in their neighborhood such as @CAPS1, and also Spanish immigrants as well This loving and extremely rich cultural background that he had lived in as a child showed great unity between different types of people. Narciso's family's door was always open to anyone in need. Narciso Rodriguez's definition of family, shows that his background was full of sharing, joy, and love all squeezed into his small apartment in New Jersey.
12980	5	4.0	4.0	4.0	"The mood created by the author in the memoir is being grateful. First, the author reveals her greatfulness by complimenting her mother and father. She states, ""my mother and father had to come to this country with such courage, without any knowledge of the language or culture. They came selflessly, as many immagrants do, to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved"" (@NUM1). The author is grateful because her parents came to @LOCATION1. But she is grateful because they didn't come for themselves, they came for her. They gave up everything they had for her. Next, all her thanking shows her being grateful. The author tells he parents of her ""admiration for their strength and perseverance"" (@NUM2) and has ""thanked them repeatedly"" (@NUM2). The author reveals gratefulness through what she tells her parents. She is grateful for their perseverance and for their strength through this whole process and thanks them over and over again. Finally, she is grateful when they are leaving their house. She reveals, ""I will never forget how my parents turned this simple house into a home"" (@NUM4). The author is being grateful here when she recognizes the house she has lived in, the house her parents have worked so hard to get to. And now, he is grateful that they have enough money to have a bigger home. The mood created by the author in the memoir is being grateful."
14939	6	0.0	0.0	0.0	Al Smith was a very competitive person: one of @CAPS1 Al had to go through is competing with another building and he had to make his building taller Than the Chrysler building. Wich in @DATE1 if he didn't make his building taller he would of lost the tittel of The tallest building in new york
15386	6	1.0	1.0	1.0	They @CAPS1 A alot problem with people @CAPS2 about Airship on @CAPS3 @CAPS4 with the @ORGANIZATION1
16311	6	1.0	1.0	1.0	"There are many obstacles the builders of the Empire State Building faced attempting to allow dirigibles to dock there. One obstacle the builders had to face was they had ""over sixty thousand dollars worth of modifications to be made to the building's framework."" Another obstacle the builders faced was meeting the president of a airship transport company and the plan to offer dirigible service across the Pacific Ocean. That is just two of the many obstacles the builders faced while building the Empire State Building."
15114	6	2.0	2.0	2.0	Some problems that the builders faced building the mast on the top of the building was that the builders couldn't just drop the mast on top of the building's flat roof because then the wind would cause stress to the frame because the blimps could hanging there. The steel frame of the building would have to be modified and strengthened to make the mast. The cost for these modifications were another problem for them two.
15473	6	2.0	1.0	2.0	"The obstacles that the builders were faced with in attempting to allow dirigibles to dock on the Empire State Building was that they could not simply drop a mooring mast on top of the Empire State Building. Is because it would have added to much stress to the frame of the Empire State Building, which could have caused the collapse over a period of time. So the steel frame of the Empire State Building had to be ""modified and strengthened to accomade this new situation"", as said in the excerpt. After the builders completed framing the Empire State Building up to the eighty-fifth floor, it was now time to do the framing of the rooftop to create an area where the mooring mast would be placed. After the workers completed the framing of the rooftop, they build the mooring mast on to it, now the builders faced the challenge of framing the mooring mass. The builders framed the mooring mast with a skeleton of steel. The builders faced these challenges in the attempt to allow derilibles to dock on the Empire State Building."
15908	6	1.0	2.0	2.0	"In the excerpt the builders of the Empire State Building had many obsticales to deal with. They had to make sure the dirigiles good go high enough and be safe for passengers to board and get off safely. The builders had to deal with alot.""The architects could not simply drop a mooring mast on top of @ORGANIZATION1 roof."" Because of the buildings hight they were uable to make things work. The dirigible was too much and it added stress to the buildings frame, to unload things it was to difficult the floor it needed to be on was too low.""The as yet unsolved problems of mooring airships to a fixed mast at such a height made it desirable to postpone to a later date the Final the final instalation of the landing gear."" The project was so difficult that they had to quit the task and expand at another time. The workers were devistated."
16336	6	1.0	2.0	2.0	"There were many obstacles the builders of the Empire state building faced in attempting to allow dirigibles to dock there. A couple of those obstacles are one, the stress of the dirigible's load and the wind pressure. This is happening because ""the wind pressure would have to be transmitted all the way to the buildings foundation"" Which means they would have to go nearly eleven hundred feet below. Another obstacle is They figured out that ""the mooring mast of the empire state building was destined to never fulfill its purpose."" The reasons for this is because it should have been apparent before was ever constructed. Those are just a couple of many obstacles the builders of the empire state building faced."
14861	6	3.0	3.0	3.0	"The builders of the Empire State Building face many obstacles in attempting to allow dirigibles to dock there. One obstacle they faced was the safety issue. As stated in paragraph @NUM1, most foreign dirigibles used the flammable element hydrogen rather than helium. A fire would be very deadly in a highly populated area like downtown New York. Another obstacle the builders were faced with was the wind. In paragraph @NUM2 it says, ""The winds on top of the building were constantly shifting due to violent air currents."" This would cause the un-tied back of the dirigible to thrash around and even ""swivel around the mooring mast."" When a dirigible is moored in open fields, they can be weighted down with lead weights. Doing this in open air above the Empire State building would be un-safe due to pedestrians below. The final obstacle builders faced was the law against airships flying too low over urban areas. In paragraph @NUM3, it says, ""This law would make it illegal for a ship to ever tie up to the building or even approach the area..."" This is why the mooring mast for dirigibles of the Empire State building never served its purpose."
15031	6	3.0	3.0	3.0	"There were many obstacles that the builders of the Empire State Building faced in attempting to allow dirigibles to dock there The higher calling for which the mooring mast was built was to put New York on the forefront of modern travel; the builders then, needed to solve some obstacles that were on their way. First was that the building itself needed to get stronger in order to support ""a thousand-foot dirigible moored at the top of the building"" As a result, the frame of the Empire State Building needed to be modified and strengthened to accommodate the problem. According to the excerpt, @MONEY1 worth of changes had to be made to the building's framework. Another problem was that of the stress of the wind pressure The wind pressure would have to be transmitted all the way to the building's foundation. This was also solved, at least they thought, by making a few changes to the skeleton of the building. Lastly, was that the building needed a space to provide for passengers that were to come from the ""blimps"". To solve the problem, they built a shaft to bring passengers down to the @NUM1 floor, where baggage and ticket areas would be located. The builders had to face many problems even before attempting to build a mast for dirigibles to dock at."
15248	6	3.0	3.0	3.0	The obstacles that the builders of the Empire State building faced in attempting to allow dirt dribbles to dock there was, if they dropped the mooring mast on the top of the building they would have strengthened the frame because of the wind pressure, and pressure from the single cable. Also most dirigibles from out of state were highly flammable because they used hydrogen rather than helium. Another problem was that New York is a highly populated city and they did not want to take the risk of having something fall from the top of the building on to citizens down below. The greatest obstacle to the successful use of the mooring mast was nature. The violent winds were constantly shifting due to the violent currents. Even if that could get the dirigibles tied down the back would be flying around. They also suggest using lead weights to hold it down, but if they fell the pedestrians on the street would be in great danger. The last obstacle faced with the fact that there was a law about airships flying to low over urban areas.
15451	6	3.0	3.0	3.0	When building the Empire State Building, the architects and engineers faced many problems. The first problem was reconstructing the buildings framework. This had to be done in order for the building to be able to undergo great amounts of wind pressure and stress from the dirigible. The next problem the workers encountered was the wind currents. The wind was so strong at the tip of the building, if a dirigible were to be docked to the mooring mast, it would be rotating around it depending on the wind currents. The final problem the architects faced was a law against a dirigible's height. There was an already existing law that stated airships could not fly too low over urban areas. These obstacles were but some of the many faced by the building team of the Empire State Building.
15637	6	3.0	3.0	3.0	The builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there. Such as there was a law preventing airships to fly too low over urban areas. Also they could not ancor down the back of the blimp, and due to the shifting winds that high it would not be safe for passangers to get on and off. The building also had to be rebuilt to be able to come close to staying stable with the dirigible attached. And last was the differences In gases used to keep the blimps afloat. most dirigibles from outside of the @LOCATION1 used hydrogen rather than helium. hydrogen is highly flamable making in very unsafe. These are some of the obstacles builders of the Empire State Building faced to allow dirigibles to dock there.
15841	6	3.0	3.0	3.0	There were three main @CAPS1 that the builders faced: safety, Nature and THE LAW.The first obstacle that they faced was safety. Many blimps used Hydrogen instead of Helium. While Helium is a @CAPS2 gas, Hydrogen is a @CAPS3 which are combustible.The second obstacle they faced was Nature. The @CAPS4 winds blew the Blimps off target and because they weren't aero dynamic, it was @CAPS5 to manever them.The third obstacle was a law that stated that Blimps can't fly too low, so if the other @CAPS1 didn't exist, it would still be illegal.IN conclusion, they Should Have built a @CAPS6 because @CAPS7 are simply better than Blimps.
16034	6	3.0	3.0	3.0	"There were many obstacles that got in the way of landing dirigibles on the Empire State Building. Most of these had to do with the framework of the building and safety. Workers encountered obstacles with the new plan of mooring blimps even before they started constructing. To be able to support the air crafts, the frame of the building would have to be ""modified and strengthened,"" or else there was no way the building would stay standing. Safety was the main issue with fulfilling the plan to moor blimps to the Empire State Building. After everything was built and finished, it was soon realized that the ""mooring mast was destined to never fulfill its purpose"". Some reasons for this were because foreign dirigibles were made mostly of hydrogen, which is highly flammable and extremely unsafe. Also, just attaching a dirigible to the mast would be dangerous due to winds that were ""constantly shifting due to violent air currents"". Not only was unsafe to moor dirigibles to the tallest building in the world, but it was also illegal. Airships were not allowed to fly to low over populated areas. After the construction of the mooring mast, it was soon realized that would never be used."
